site,page,s_index,s_decision,s_class,s_height,s_over_large,s_styling_drop,s_dropped_styles,role,detected,mapped,fallback,opportunity,why,src_tag,src_class,text
https://openhero.art/api/preview?category=nature&slug=contemplative-realms,home,2,decomposed,py-32 px-6 lg:px-12 relative overflow-hidden bg-obsidian,1117,no,no,,row-cell,image-composite,code_block,yes,no,image + content overlay → verbatim in a positioned wrapper (overlays anchor to the image),,col-span-12,"Module 01 Isolated Basin Mill A mill suspended over a resin river, surrounded by copper fo"
https://openhero.art/api/preview?category=nature&slug=contemplative-realms,home,2,decomposed,py-32 px-6 lg:px-12 relative overflow-hidden bg-obsidian,1117,no,no,,row-cell,image-composite,code_block,yes,no,image + content overlay → verbatim in a positioned wrapper (overlays anchor to the image),,col-span-12,Module 02 Compiler's Tower A steep tower embedded in basalt rock with climbing moss deep b
https://openhero.art/api/preview?category=nature&slug=contemplative-realms,home,2,decomposed,py-32 px-6 lg:px-12 relative overflow-hidden bg-obsidian,1117,no,no,,row-cell,image-composite,code_block,yes,no,image + content overlay → verbatim in a positioned wrapper (overlays anchor to the image),,col-span-12,"Module 03 Vortex Gateway A stone arch over dark waters, flanked by golden trees deep benea"
https://openhero.art/api/preview?category=nature&slug=contemplative-realms,home,2,decomposed,py-32 px-6 lg:px-12 relative overflow-hidden bg-obsidian,1117,no,no,,row-cell,image-composite,code_block,yes,no,image + content overlay → verbatim in a positioned wrapper (overlays anchor to the image),,col-span-12,"Module 04 Summit Access Node A high-clearance key capsule on a mossy ridge, flanked by gol"
https://openhero.art/api/preview?category=nature&slug=contemplative-realms,home,3,decomposed,py-32 bg-[#0d0d0f] relative overflow-hidden,675,no,no,,row-cell,blocks,special_heading,no,no,content column → decomposed shortcodes,,,Artisanal Pipeline Forgetting the Macro failsafe. By structurally integrating dev terminal
https://openhero.art/api/preview?category=nature&slug=contemplative-realms,home,3,decomposed,py-32 bg-[#0d0d0f] relative overflow-hidden,675,no,no,,row-cell,text,text_block,no,no,unrecognized text cell → text_block,,,$ init --world_gen= true --type=micro_basin [ OK ] Localized file matrix allocated. [ OK ]
https://openhero.art/api/preview?category=nature&slug=contemplative-realms,home,4,decomposed,relative py-32 px-6 lg:px-12 max-w-[1700px] mx-auto grid lg:grid-cols-2 gap-20 items-center,725,no,no,,heading,heading,special_heading,no,no,heading → special_heading,h2,font-serif text-5xl md:text-7xl font-bold leading-[0.9] italic text-white mb-8,Built deep inside the Micro Matrix.
https://openhero.art/api/preview?category=nature&slug=contemplative-realms,home,4,decomposed,relative py-32 px-6 lg:px-12 max-w-[1700px] mx-auto grid lg:grid-cols-2 gap-20 items-center,725,no,no,,text,text,text_block,no,no,text → text_block,p,font-sans text-white/50 text-lg leading-relaxed mb-12 font-light,"The interface behaves like terrain: ridges overlap, craters open into systems, and every o"
https://openhero.art/api/preview?category=nature&slug=contemplative-realms,home,4,decomposed,relative py-32 px-6 lg:px-12 max-w-[1700px] mx-auto grid lg:grid-cols-2 gap-20 items-center,725,no,no,,button,button,button,no,no,button → button,button,btn-cherry px-10 py-5 rounded-full font-sans text-xs uppercase tracking-[0.2em] font-bold text-white w-full sm:w-auto,The Blueprint Docs
https://openhero.art/api/preview?category=nature&slug=contemplative-realms,home,4,decomposed,relative py-32 px-6 lg:px-12 max-w-[1700px] mx-auto grid lg:grid-cols-2 gap-20 items-center,725,no,no,,video,video,media_video,no,no,video → media_video (self-hosted),,,
https://openhero.art/api/preview?category=nature&slug=contemplative-realms,home,4,decomposed,relative py-32 px-6 lg:px-12 max-w-[1700px] mx-auto grid lg:grid-cols-2 gap-20 items-center,725,no,no,,html,html,simple,no,no,html → code_block (unmapped),,,
https://openhero.art/api/preview?category=nature&slug=contemplative-realms,home,5,decomposed,py-32 px-6 max-w-4xl mx-auto text-center relative overflow-hidden,574,no,no,,html,html,simple,no,no,html → code_block (unmapped),,,
https://openhero.art/api/preview?category=nature&slug=contemplative-realms,home,5,decomposed,py-32 px-6 max-w-4xl mx-auto text-center relative overflow-hidden,574,no,no,,html,html,code_block,yes,no,html → code_block (unmapped),,,
https://openhero.art/api/preview?category=nature&slug=contemplative-realms,home,5,decomposed,py-32 px-6 max-w-4xl mx-auto text-center relative overflow-hidden,574,no,no,,heading,heading,special_heading,no,no,heading → special_heading,h2,font-serif text-5xl md:text-7xl font-bold italic mb-6,Contemplate your Inputs
https://openhero.art/api/preview?category=nature&slug=contemplative-realms,home,5,decomposed,py-32 px-6 max-w-4xl mx-auto text-center relative overflow-hidden,574,no,no,,button,button,button,no,no,button → button,button,btn-cherry px-10 py-5 rounded-full font-sans text-xs uppercase tracking-[0.2em] font-bold text-white w-full sm:w-auto,Requests Blueprints
https://openhero.art/api/preview?category=nature&slug=contemplative-realms,home,5,decomposed,py-32 px-6 max-w-4xl mx-auto text-center relative overflow-hidden,574,no,no,,button,button,button,no,no,button → button,button,px-10 py-5 rounded-full font-sans text-xs uppercase tracking-[0.2em] font-bold text-white/60 hover:text-white transition-colors flex items-center justify-center gap-3 w-full sm:w-auto,Initialize Matrix
