site,page,s_index,s_decision,s_class,s_height,s_over_large,s_styling_drop,s_dropped_styles,role,detected,mapped,fallback,opportunity,why,src_tag,src_class,text
https://openhero.art/api/preview?category=tech&slug=micro-workspace-protocol,home,2,decomposed,py-32 bg-cyber-surface/50 border-y border-cyber-border,769,no,yes,"borderTop=1px solid rgb(34, 44, 55) | borderBottom=1px solid rgb(34, 44, 55)",text,text,text_block,no,no,text → text_block,div,flex items-start gap-2,guest@nexus:~$ cat core_philosophy.txt
https://openhero.art/api/preview?category=tech&slug=micro-workspace-protocol,home,2,decomposed,py-32 bg-cyber-surface/50 border-y border-cyber-border,769,no,yes,"borderTop=1px solid rgb(34, 44, 55) | borderBottom=1px solid rgb(34, 44, 55)",text,text,text_block,no,no,text → text_block,div,text-cyber-amber leading-relaxed bg-cyber-card/50 p-4 border border-cyber-border/60,"""Great applications are not born on expansive arrays, but written inside localized pockets"
https://openhero.art/api/preview?category=tech&slug=micro-workspace-protocol,home,2,decomposed,py-32 bg-cyber-surface/50 border-y border-cyber-border,769,no,yes,"borderTop=1px solid rgb(34, 44, 55) | borderBottom=1px solid rgb(34, 44, 55)",text,text,text_block,no,no,text → text_block,div,flex items-center gap-2 pt-2,guest@nexus:~$ compile_all
https://openhero.art/api/preview?category=tech&slug=micro-workspace-protocol,home,3,decomposed,py-32 max-w-7xl mx-auto px-6,708,no,no,,row-cell,text,special_heading,no,no,text cell (overline/subtitle) → special_heading,,,WORKSPACE CONTROLS Configured Nodes
https://openhero.art/api/preview?category=tech&slug=micro-workspace-protocol,home,3,decomposed,py-32 max-w-7xl mx-auto px-6,708,no,no,,row-cell,text,text_block,no,no,unrecognized text cell → text_block,,,Toggle through custom execution parameters engineered specifically for enclosed workspace 
https://openhero.art/api/preview?category=tech&slug=micro-workspace-protocol,home,3,decomposed,py-32 max-w-7xl mx-auto px-6,708,no,no,,steps,steps,steps,no,no,steps → code_block (unmapped),,,
https://openhero.art/api/preview?category=tech&slug=micro-workspace-protocol,home,4,decomposed,py-32 bg-cyber-card/30 border-t border-cyber-border,575,no,yes,"borderTop=1px solid rgb(34, 44, 55)",row-cell,text,text_block,no,no,unrecognized text cell → text_block,,,COMPONENT MATRIX SPECIFICATION ALPHA Key Profile OEM / High-Transparency Profile Housing T
https://openhero.art/api/preview?category=tech&slug=micro-workspace-protocol,home,4,decomposed,py-32 bg-cyber-card/30 border-t border-cyber-border,575,no,yes,"borderTop=1px solid rgb(34, 44, 55)",row-cell,blocks,special_heading,no,no,content column → decomposed shortcodes,,,TACTILE INTERFACE Premium enclosures built for sovereign operators. Every enclosure featur
https://openhero.art/api/preview?category=tech&slug=micro-workspace-protocol,home,5,decomposed,py-32 px-6 max-w-4xl mx-auto text-center relative overflow-hidden,541,no,no,,html,html,simple,no,no,html → code_block (unmapped),,,
https://openhero.art/api/preview?category=tech&slug=micro-workspace-protocol,home,5,decomposed,py-32 px-6 max-w-4xl mx-auto text-center relative overflow-hidden,541,no,no,,html,html,code_block,yes,no,html → code_block (unmapped),,,
https://openhero.art/api/preview?category=tech&slug=micro-workspace-protocol,home,5,decomposed,py-32 px-6 max-w-4xl mx-auto text-center relative overflow-hidden,541,no,no,,heading,heading,special_heading,no,no,heading → special_heading,h2,text-3xl sm:text-5xl font-bold tracking-tight text-white,Subscribe to Core Logs
https://openhero.art/api/preview?category=tech&slug=micro-workspace-protocol,home,5,decomposed,py-32 px-6 max-w-4xl mx-auto text-center relative overflow-hidden,541,no,no,,row-cell,text,text_block,no,no,unrecognized text cell → text_block,,,Connect Node
